file,class,method,variable,usage
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,org.jfree.chart.swing.editor.DefaultLogAxisEditor,toggleAutoTick/0,manualTickUnit,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,org.jfree.chart.swing.editor.DefaultLogAxisEditor,toggleAutoTick/0,manualTickUnitValue,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,org.jfree.chart.swing.editor.DefaultLogAxisEditor,DefaultLogAxisEditor/1[org.jfree.chart.axis.LogAxis],manualTickUnit,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,org.jfree.chart.swing.editor.DefaultLogAxisEditor,DefaultLogAxisEditor/1[org.jfree.chart.axis.LogAxis],manualTickUnitValue,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,org.jfree.chart.swing.editor.DefaultLogAxisEditor,setAxisProperties/1[org.jfree.chart.axis.Axis],manualTickUnitValue,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,org.jfree.chart.swing.editor.DefaultLogAxisEditor,focusLost/1[java.awt.event.FocusEvent],manualTickUnit,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getLastMillisecond/1[java.util.Calendar],hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getLastMillisecond/1[java.util.Calendar],day,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getLastMillisecond/1[java.util.Calendar],minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getLastMillisecond/0,lastMillisecond,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getSerialIndex/0,hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getSerialIndex/0,day,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getSerialIndex/0,minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getHour/0,hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getHour/0,day,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,peg/1[java.util.Calendar],firstMillisecond,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,peg/1[java.util.Calendar],lastMillisecond,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getDay/0,day,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/5[int,int,int,int,int]",hour,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/5[int,int,int,int,int]",day,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/5[int,int,int,int,int]",minute,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getFirstMillisecond/1[java.util.Calendar],hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getFirstMillisecond/1[java.util.Calendar],day,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getFirstMillisecond/1[java.util.Calendar],minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/2[int,org.jfree.data.time.Hour]",hour,6
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/2[int,org.jfree.data.time.Hour]",day,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/2[int,org.jfree.data.time.Hour]",minute,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/3[java.util.Date,java.util.TimeZone,java.util.Locale]",hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/3[java.util.Date,java.util.TimeZone,java.util.Locale]",day,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/3[java.util.Date,java.util.TimeZone,java.util.Locale]",minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,equals/1[java.lang.Object],hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,equals/1[java.lang.Object],minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getHourValue/0,hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getMinute/0,minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,getFirstMillisecond/0,firstMillisecond,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,hashCode/0,hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,hashCode/0,day,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,hashCode/0,minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,compareTo/1[java.lang.Object],minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,next/0,FIRST_MINUTE_IN_HOUR,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,next/0,LAST_MINUTE_IN_HOUR,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,next/0,minute,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,previous/0,FIRST_MINUTE_IN_HOUR,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,previous/0,LAST_MINUTE_IN_HOUR,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,previous/0,minute,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/2[java.util.Date,java.util.Calendar]",hour,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/2[java.util.Date,java.util.Calendar]",day,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,org.jfree.data.time.Minute,"Minute/2[java.util.Date,java.util.Calendar]",minute,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,getPlotShapes/0,plotShapes,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,getGradientTransformer/0,gradientTransformer,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,clone/0,legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,getPlotLines/0,plotLines,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,setUseFillPaint/1[boolean],useFillPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",AREA,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",SHAPES,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",SHAPES_AND_LINES,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",showOutline,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",gradientTransformer,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",plotLines,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",plotShapes,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",AREA_AND_SHAPES,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",useFillPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",LINES,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"XYAreaRenderer/3[int,org.jfree.chart.labels.XYToolTipGenerator,org.jfree.chart.renderer.xy.XYURLGenerator]",plotArea,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,getUseFillPaint/0,useFillPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,readObject/1[java.io.ObjectInputStream],legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,isOutline/0,showOutline,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,equals/1[java.lang.Object],legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,equals/1[java.lang.Object],showOutline,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,equals/1[java.lang.Object],gradientTransformer,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,equals/1[java.lang.Object],plotLines,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,equals/1[java.lang.Object],plotShapes,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,equals/1[java.lang.Object],useFillPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,equals/1[java.lang.Object],plotArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,setGradientTransformer/1[org.jfree.chart.renderer.xy.GradientPaintTransformer],gradientTransformer,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,setOutline/1[boolean],showOutline,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"getLegendItem/2[int,int]",legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"drawItem/12[java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.PlotRenderingInfo,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.chart.renderer.xy.XYDataset,int,int,org.jfree.chart.plot.CrosshairState,int]",gradientTransformer,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,"drawItem/12[java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.plot.PlotRenderingInfo,org.jfree.chart.plot.XYPlot,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,org.jfree.chart.renderer.xy.XYDataset,int,int,org.jfree.chart.plot.CrosshairState,int]",useFillPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,XYAreaRenderer/0,AREA,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,getPlotArea/0,plotArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,writeObject/1[java.io.ObjectOutputStream],legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,getLegendArea/0,legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,setLegendArea/1[java.awt.Shape],legendArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,hashCode/0,plotLines,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,hashCode/0,plotShapes,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,hashCode/0,useFillPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,hashCode/0,plotArea,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,equals/1[java.lang.Object],formatter,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,equals/1[java.lang.Object],power,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,equals/1[java.lang.Object],factor,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,equals/1[java.lang.Object],integers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,previous/0,power,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,previous/0,factor,6
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,previous/0,integers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,getTickSize/0,power,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,getTickSize/0,factor,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,getCeilingTickUnit/1[double],power,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,getCeilingTickUnit/1[double],factor,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,getCeilingTickUnit/1[double],integers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,NumberTickUnitSource/1[boolean],integers,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,next/0,power,2
