location,package,name,nvloc,cloc,cd
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\imagemap\StandardURLTagFragmentGenerator.java,org.jfree.chart.imagemap,StandardURLTagFragmentGenerator,66,44,0.6666666666666666
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\imagemap\ToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap,ToolTipTagFragmentGenerator,61,43,0.7049180327868853
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\imagemap\URLTagFragmentGenerator.java,org.jfree.chart.imagemap,URLTagFragmentGenerator,62,42,0.6774193548387096
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\Args.java,org.jfree.chart.internal,Args,118,38,0.3220338983050847
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\ArrayUtils.java,org.jfree.chart.internal,ArrayUtils,188,37,0.19680851063829788
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\CloneUtils.java,org.jfree.chart.internal,CloneUtils,177,38,0.21468926553672316
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\HashUtils.java,org.jfree.chart.internal,HashUtils,197,38,0.19289340101522842
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\LineUtils.java,org.jfree.chart.internal,LineUtils,153,38,0.24836601307189543
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\package-info.java,org.jfree.chart.internal,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\PaintUtils.java,org.jfree.chart.internal,PaintUtils,203,37,0.18226600985221675
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\SerialUtils.java,org.jfree.chart.internal,SerialUtils,636,37,0.05817610062893082
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\internal\ShapeUtils.java,org.jfree.chart.internal,ShapeUtils,493,37,0.07505070993914807
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\JFreeChart.java,org.jfree.chart,JFreeChart,1517,66,0.043506921555702044
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java,org.jfree.chart.labels,AbstractCategoryItemLabelGenerator,286,40,0.13986013986013987
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java,org.jfree.chart.labels,AbstractPieItemLabelGenerator,213,38,0.1784037558685446
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java,org.jfree.chart.labels,AbstractXYItemLabelGenerator,315,38,0.12063492063492064
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGenerator.java,org.jfree.chart.labels,BoxAndWhiskerToolTipGenerator,133,53,0.39849624060150374
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java,org.jfree.chart.labels,BoxAndWhiskerXYToolTipGenerator,142,53,0.3732394366197183
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\BubbleXYItemLabelGenerator.java,org.jfree.chart.labels,BubbleXYItemLabelGenerator,242,39,0.16115702479338842
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java,org.jfree.chart.labels,CategoryItemLabelGenerator,77,44,0.5714285714285714
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java,org.jfree.chart.labels,CategorySeriesLabelGenerator,56,43,0.7678571428571429
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java,org.jfree.chart.labels,CategoryToolTipGenerator,61,45,0.7377049180327869
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java,org.jfree.chart.labels,CrosshairLabelGenerator,50,38,0.76
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\CustomXYToolTipGenerator.java,org.jfree.chart.labels,CustomXYToolTipGenerator,169,39,0.23076923076923078
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\FlowLabelGenerator.java,org.jfree.chart.labels,FlowLabelGenerator,56,40,0.7142857142857143
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java,org.jfree.chart.labels,HighLowItemLabelGenerator,202,39,0.19306930693069307
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalCategoryItemLabelGenerator.java,org.jfree.chart.labels,IntervalCategoryItemLabelGenerator,122,39,0.319672131147541
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalCategoryToolTipGenerator.java,org.jfree.chart.labels,IntervalCategoryToolTipGenerator,141,39,0.2765957446808511
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java,org.jfree.chart.labels,IntervalXYItemLabelGenerator,247,39,0.15789473684210525
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java,org.jfree.chart.labels,IntervalXYToolTipGenerator,243,39,0.16049382716049382
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java,org.jfree.chart.labels,ItemLabelAnchor,92,39,0.42391304347826086
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java,org.jfree.chart.labels,ItemLabelPosition,170,39,0.22941176470588234
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\MultipleXYSeriesLabelGenerator.java,org.jfree.chart.labels,MultipleXYSeriesLabelGenerator,212,39,0.18396226415094338
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\package-info.java,org.jfree.chart.labels,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java,org.jfree.chart.labels,PieSectionLabelGenerator,85,39,0.4588235294117647
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java,org.jfree.chart.labels,PieToolTipGenerator,54,39,0.7222222222222222
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCategoryItemLabelGenerator.java,org.jfree.chart.labels,StandardCategoryItemLabelGenerator,133,39,0.2932330827067669
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java,org.jfree.chart.labels,StandardCategorySeriesLabelGenerator,144,39,0.2708333333333333
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCategoryToolTipGenerator.java,org.jfree.chart.labels,StandardCategoryToolTipGenerator,119,39,0.3277310924369748
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCrosshairLabelGenerator.java,org.jfree.chart.labels,StandardCrosshairLabelGenerator,137,38,0.2773722627737226
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardFlowLabelGenerator.java,org.jfree.chart.labels,StandardFlowLabelGenerator,120,40,0.3333333333333333
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardPieSectionLabelGenerator.java,org.jfree.chart.labels,StandardPieSectionLabelGenerator,230,44,0.19130434782608696
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardPieToolTipGenerator.java,org.jfree.chart.labels,StandardPieToolTipGenerator,129,45,0.3488372093023256
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYItemLabelGenerator.java,org.jfree.chart.labels,StandardXYItemLabelGenerator,173,39,0.2254335260115607
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYSeriesLabelGenerator.java,org.jfree.chart.labels,StandardXYSeriesLabelGenerator,151,42,0.2781456953642384
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYToolTipGenerator.java,org.jfree.chart.labels,StandardXYToolTipGenerator,174,39,0.22413793103448276
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYZToolTipGenerator.java,org.jfree.chart.labels,StandardXYZToolTipGenerator,231,39,0.16883116883116883
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\SymbolicXYItemLabelGenerator.java,org.jfree.chart.labels,SymbolicXYItemLabelGenerator,156,39,0.25
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\XYItemLabelGenerator.java,org.jfree.chart.labels,XYItemLabelGenerator,54,39,0.7222222222222222
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java,org.jfree.chart.labels,XYSeriesLabelGenerator,57,43,0.7543859649122807
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\XYToolTipGenerator.java,org.jfree.chart.labels,XYToolTipGenerator,53,39,0.7358490566037735
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java,org.jfree.chart.labels,XYZToolTipGenerator,53,39,0.7358490566037735
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendGraphic.java,org.jfree.chart.legend,LegendGraphic,683,37,0.05417276720351391
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItem.java,org.jfree.chart.legend,LegendItem,984,42,0.042682926829268296
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItemBlockContainer.java,org.jfree.chart.legend,LegendItemBlockContainer,170,38,0.2235294117647059
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItemCollection.java,org.jfree.chart.legend,LegendItemCollection,142,38,0.2676056338028169
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItemSource.java,org.jfree.chart.legend,LegendItemSource,50,40,0.8
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendRenderingOrder.java,org.jfree.chart.legend,LegendRenderingOrder,45,38,0.8444444444444444
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend,LegendTitle,617,42,0.06807131280388978
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\package-info.java,org.jfree.chart.legend,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\PaintScaleLegend.java,org.jfree.chart.legend,PaintScaleLegend,662,39,0.05891238670694864
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\package-info.java,org.jfree.chart,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CategoryCrosshairState.java,org.jfree.chart.plot,CategoryCrosshairState,157,42,0.267515923566879
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CategoryMarker.java,org.jfree.chart.plot,CategoryMarker,174,43,0.2471264367816092
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CategoryPlot.java,org.jfree.chart.plot,CategoryPlot,4527,43,0.009498564170532362
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CenterTextMode.java,org.jfree.chart.plot,CenterTextMode,51,38,0.7450980392156863
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot,CombinedDomainCategoryPlot,613,38,0.06199021207177814
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainXYPlot.java,org.jfree.chart.plot,CombinedDomainXYPlot,692,44,0.06358381502890173
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedRangeCategoryPlot.java,org.jfree.chart.plot,CombinedRangeCategoryPlot,515,38,0.07378640776699029
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedRangeXYPlot.java,org.jfree.chart.plot,CombinedRangeXYPlot,649,44,0.06779661016949153
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\ArrowNeedle.java,org.jfree.chart.plot.compass,ArrowNeedle,156,39,0.25
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\CompassPlot.java,org.jfree.chart.plot.compass,CompassPlot,776,42,0.05412371134020619
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\LineNeedle.java,org.jfree.chart.plot.compass,LineNeedle,110,39,0.35454545454545455
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\LongNeedle.java,org.jfree.chart.plot.compass,LongNeedle,161,39,0.2422360248447205
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\MeterNeedle.java,org.jfree.chart.plot.compass,MeterNeedle,376,42,0.11170212765957446
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\MiddlePinNeedle.java,org.jfree.chart.plot.compass,MiddlePinNeedle,132,39,0.29545454545454547
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\package-info.java,org.jfree.chart.plot.compass,package-info,4,2,0.5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\PinNeedle.java,org.jfree.chart.plot.compass,PinNeedle,130,39,0.3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\PlumNeedle.java,org.jfree.chart.plot.compass,PlumNeedle,120,39,0.325
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\PointerNeedle.java,org.jfree.chart.plot.compass,PointerNeedle,140,40,0.2857142857142857
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\ShipNeedle.java,org.jfree.chart.plot.compass,ShipNeedle,119,40,0.33613445378151263
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\WindNeedle.java,org.jfree.chart.plot.compass,WindNeedle,109,40,0.3669724770642202
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\Crosshair.java,org.jfree.chart.plot,Crosshair,674,48,0.0712166172106825
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CrosshairState.java,org.jfree.chart.plot,CrosshairState,326,40,0.12269938650306748
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\DatasetRenderingOrder.java,org.jfree.chart.plot,DatasetRenderingOrder,60,47,0.7833333333333333
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\DefaultDrawingSupplier.java, org.jfree.chart.plot,DefaultDrawingSupplier,463,40,0.08639308855291576
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\AbstractDialLayer.java,org.jfree.chart.plot.dial,AbstractDialLayer,193,39,0.20207253886010362
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\ArcDialFrame.java,org.jfree.chart.plot.dial,ArcDialFrame,467,38,0.08137044967880086
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialBackground.java,org.jfree.chart.plot.dial,DialBackground,242,38,0.15702479338842976
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialCap.java,org.jfree.chart.plot.dial,DialCap,305,39,0.12786885245901639
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialFrame.java,org.jfree.chart.plot.dial,DialFrame,59,43,0.7288135593220338
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialLayer.java,org.jfree.chart.plot.dial,DialLayer,102,43,0.4215686274509804
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeEvent.java,org.jfree.chart.plot.dial,DialLayerChangeEvent,62,39,0.6290322580645161
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeListener.java,org.jfree.chart.plot.dial,DialLayerChangeListener,51,40,0.7843137254901961
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialPlot.java,org.jfree.chart.plot.dial,DialPlot,752,42,0.05585106382978723
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialPointer.java,org.jfree.chart.plot.dial,DialPointer,562,38,0.06761565836298933
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialScale.java,org.jfree.chart.plot.dial,DialScale,63,39,0.6190476190476191
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialTextAnnotation.java,org.jfree.chart.plot.dial,DialTextAnnotation,361,38,0.10526315789473684
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialValueIndicator.java,org.jfree.chart.plot.dial,DialValueIndicator,690,38,0.05507246376811594
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\package-info.java,org.jfree.chart.plot.dial,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\StandardDialFrame.java,org.jfree.chart.plot.dial,StandardDialFrame,322,38,0.11801242236024845
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\StandardDialRange.java,org.jfree.chart.plot.dial,StandardDialRange,391,38,0.09718670076726342
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\StandardDialScale.java,org.jfree.chart.plot.dial,StandardDialScale,918,38,0.04139433551198257
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\DialShape.java,org.jfree.chart.plot,DialShape,48,39,0.8125
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\DrawingSupplier.java,org.jfree.chart.plot,DrawingSupplier,88,43,0.48863636363636365
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\FastScatterPlot.java,org.jfree.chart.plot,FastScatterPlot,974,39,0.04004106776180698
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\flow\FlowPlot.java,org.jfree.chart.plot.flow,FlowPlot,793,44,0.05548549810844893
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\flow\package-info.java,org.jfree.chart.plot.flow,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\IntervalMarker.java,org.jfree.chart.plot,IntervalMarker,197,38,0.19289340101522842
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\Marker.java,org.jfree.chart.plot,Marker,605,39,0.06446280991735537
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\MeterInterval.java,org.jfree.chart.plot,MeterInterval,198,39,0.19696969696969696
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\MeterPlot.java,org.jfree.chart.plot,MeterPlot,1163,44,0.037833190025795355
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\package-info.java,org.jfree.chart.plot,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\Pannable.java,org.jfree.chart.plot,Pannable,80,40,0.5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\AbstractPieLabelDistributor.java,org.jfree.chart.plot.pie,AbstractPieLabelDistributor,96,41,0.4270833333333333
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\MultiplePiePlot.java,org.jfree.chart.plot.pie,MultiplePiePlot,574,39,0.06794425087108014
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\package-info.java,org.jfree.chart.plot.pie,package-info,4,3,0.75
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\PieLabelDistributor.java,org.jfree.chart.plot.pie,PieLabelDistributor,199,39,0.19597989949748743
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\PieLabelLinkStyle.java,org.jfree.chart.plot.pie,PieLabelLinkStyle,48,39,0.8125
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\PieLabelRecord.java,org.jfree.chart.plot.pie,PieLabelRecord,253,39,0.1541501976284585
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\PiePlot.java,org.jfree.chart.plot.pie,PiePlot,2921,65,0.022252653200958577
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\PiePlotState.java,org.jfree.chart.plot.pie,PiePlotState,239,38,0.1589958158995816
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\Plot.java,org.jfree.chart.plot,Plot,1323,47,0.03552532123960695
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotOrientation.java,org.jfree.chart.plot,PlotOrientation,66,40,0.6060606060606061
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotRenderingInfo.java,org.jfree.chart.plot,PlotRenderingInfo,264,38,0.14393939393939395
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotState.java,org.jfree.chart.plot,PlotState,61,38,0.6229508196721312
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\PolarAxisLocation.java,org.jfree.chart.plot,PolarAxisLocation,62,43,0.6935483870967742
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\PolarPlot.java,org.jfree.chart.plot,PolarPlot,1841,40,0.021727322107550243
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\RingPlot.java,org.jfree.chart.plot,RingPlot,646,38,0.058823529411764705
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\SeriesRenderingOrder.java,org.jfree.chart.plot,SeriesRenderingOrder,58,45,0.7758620689655172
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\SpiderWebPlot.java,org.jfree.chart.plot,SpiderWebPlot,1281,43,0.03356752537080406
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\ThermometerPlot.java,org.jfree.chart.plot,ThermometerPlot,1444,56,0.038781163434903045
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\ValueAxisPlot.java,org.jfree.chart.plot,ValueAxisPlot,53,40,0.7547169811320755
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\ValueMarker.java,org.jfree.chart.plot,ValueMarker,135,39,0.28888888888888886
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot,WaferMapPlot,389,39,0.10025706940874037
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\XYCrosshairState.java,org.jfree.chart.plot,XYCrosshairState,52,43,0.8269230769230769
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\XYPlot.java,org.jfree.chart.plot,XYPlot,4985,62,0.012437311935807422
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\Zoomable.java,org.jfree.chart.plot,Zoomable,151,40,0.26490066225165565
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\AbstractRenderer.java,org.jfree.chart.renderer,AbstractRenderer,2776,49,0.017651296829971182
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\AreaRendererEndType.java,org.jfree.chart.renderer,AreaRendererEndType,58,43,0.7413793103448276
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\AbstractCategoryItemRenderer.java,org.jfree.chart.renderer.category,AbstractCategoryItemRenderer,1550,42,0.027096774193548386
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\AreaRenderer.java,org.jfree.chart.renderer.category,AreaRenderer,299,44,0.14715719063545152
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BarPainter.java,org.jfree.chart.renderer.category,BarPainter,84,52,0.6190476190476191
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BarRenderer.java,org.jfree.chart.renderer.category,BarRenderer,1202,43,0.03577371048252912
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java,org.jfree.chart.renderer.category,BoxAndWhiskerRenderer,1012,52,0.05138339920948617
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java,org.jfree.chart.renderer.category,CategoryItemRenderer,1439,52,0.03613620569840167
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryItemRendererState.java,org.jfree.chart.renderer.category,CategoryItemRendererState,186,39,0.20967741935483872
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java,org.jfree.chart.renderer.category,CategoryStepRenderer,324,45,0.1388888888888889
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\DefaultCategoryItemRenderer.java,org.jfree.chart.renderer.category,DefaultCategoryItemRenderer,52,43,0.8269230769230769
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java,org.jfree.chart.renderer.category,GanttRenderer,555,42,0.07567567567567568
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java,org.jfree.chart.renderer.category,GradientBarPainter,340,39,0.11470588235294117
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GroupedStackedBarRenderer.java,org.jfree.chart.renderer.category,GroupedStackedBarRenderer,332,44,0.13253012048192772
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java,org.jfree.chart.renderer.category,IntervalBarRenderer,220,47,0.21363636363636362
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java,org.jfree.chart.renderer.category,LayeredBarRenderer,429,45,0.1048951048951049
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LevelRenderer.java,org.jfree.chart.renderer.category,LevelRenderer,405,44,0.10864197530864197
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java,org.jfree.chart.renderer.category,LineAndShapeRenderer,774,48,0.06201550387596899
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java,org.jfree.chart.renderer.category,MinMaxCategoryRenderer,493,48,0.0973630831643002
